id,age,job_type,marital_status,salary,education_level,bad_credit,mortgage,credit_cards,contact_type,contact_month,contact_weekday,contacts,days_since_contact,previous,cust_lifetime_value,subscribed
12392,57,retired,married,25982,elementary,unknown,yes,no,mobile,aug,fri,3,999,0,8242,0
12393,39,management,married,23958,unknown,no,yes,yes,mobile,nov,thu,1,999,0,5832,1
12394,57,administrative,divorced,127633,university,unknown,no,yes,mobile,nov,fri,1,999,0,7338,1
12395,55,administrative,married,52754,high school,no,no,yes,email,may,wed,1,999,0,9320,1
12396,38,administrative,married,43461,high school,unknown,no,no,email,may,wed,4,999,0,5138,0
12397,41,laborer,divorced,27392,elementary,no,unknown,unknown,email,may,fri,2,999,0,8365,0
12398,45,technician,divorced,103438,university,unknown,yes,no,mobile,may,tue,1,999,0,5971,0
12399,36,housekeeping,married,33305,elementary,no,yes,no,mobile,aug,tue,7,999,0,5144,0
12400,31,laborer,married,56380,high school,no,no,no,mobile,jul,wed,2,999,0,8025,0
12401,34,services,married,40536,high school,no,yes,no,mobile,nov,thu,1,999,0,5881,0
12402,34,unemployed,single,60447,high school,no,yes,no,email,may,mon,5,999,0,9343,0
12403,41,laborer,married,33812,elementary,no,yes,no,mobile,may,fri,1,999,0,5780,0
12404,56,administrative,married,48686,trade school,no,yes,no,mobile,nov,tue,1,999,1,9280,0
12405,38,laborer,married,24317,elementary,unknown,no,no,email,jul,wed,3,999,0,9011,0
12406,40,management,single,152206,university,no,no,no,mobile,nov,thu,1,999,0,9193,1
12407,51,administrative,married,87187,university,unknown,unknown,unknown,mobile,aug,wed,1,999,0,5455,0
12408,40,housekeeping,married,29750,elementary,no,yes,yes,email,apr,wed,1,999,1,5742,1
12409,23,administrative,single,60744,high school,no,yes,no,mobile,apr,thu,1,999,0,5108,0
12410,33,technician,single,48216,trade school,no,yes,no,mobile,aug,tue,2,999,0,8609,1
12411,40,management,married,111508,university,no,yes,yes,mobile,nov,fri,1,999,0,8703,1
12412,34,administrative,unknown,119991,university,no,no,no,mobile,may,wed,2,999,1,7984,0
12413,53,administrative,married,23673,unknown,no,yes,no,mobile,oct,wed,2,999,0,8784,0
12414,55,laborer,married,25246,elementary,unknown,yes,no,mobile,nov,mon,1,999,0,7854,0
12415,42,services,married,46739,high school,unknown,yes,yes,mobile,apr,thu,1,999,1,7340,1
12416,46,housekeeping,divorced,28398,elementary,unknown,yes,no,mobile,jul,tue,1,999,0,8470,0
12417,45,technician,married,47678,trade school,unknown,no,no,mobile,aug,wed,1,999,0,8555,0
12418,21,laborer,married,32167,elementary,no,no,no,mobile,jul,wed,1,999,0,6152,0
12419,60,retired,divorced,34229,elementary,no,no,no,mobile,apr,tue,4,999,0,7008,1
12420,32,administrative,married,56282,high school,no,no,no,mobile,nov,fri,2,999,0,8636,0
12421,50,entrepreneur,married,124387,university,unknown,yes,no,mobile,nov,mon,2,999,0,8963,0
12422,27,administrative,single,55824,high school,no,no,no,email,sep,mon,1,999,0,8173,0
12423,57,administrative,married,23659,elementary,no,no,no,mobile,jul,fri,2,999,0,5877,1
12424,35,administrative,single,136296,university,no,yes,no,mobile,aug,thu,1,999,0,6201,0
12425,57,laborer,married,23955,elementary,unknown,yes,no,email,may,thu,3,999,0,7115,0
12426,36,technician,divorced,52676,trade school,no,yes,yes,mobile,aug,wed,1,999,0,5859,1
12427,33,administrative,married,34618,elementary,no,no,no,mobile,may,tue,1,999,0,6068,0
12428,53,technician,divorced,52003,high school,no,no,no,mobile,nov,thu,1,999,1,6597,0
12429,33,technician,single,48328,trade school,no,yes,no,mobile,aug,mon,4,999,0,6808,0
12430,28,laborer,married,27146,elementary,no,yes,yes,email,jun,thu,2,999,0,7079,1
12431,47,unknown,married,30524,unknown,unknown,no,no,email,may,fri,1,999,0,6056,0
12432,42,technician,divorced,60835,trade school,no,yes,yes,mobile,jul,mon,5,999,0,8546,1
12433,45,housekeeping,married,53440,high school,no,no,no,email,may,tue,2,999,0,7764,0
12434,39,laborer,single,22006,elementary,no,no,no,mobile,may,mon,2,999,0,7379,1
12435,24,services,single,53053,high school,no,yes,no,mobile,apr,tue,1,999,1,6430,1
12436,50,laborer,single,32050,elementary,no,yes,no,email,may,mon,3,999,0,7077,0
12437,28,laborer,single,32397,elementary,unknown,yes,no,email,jul,fri,2,999,0,6654,0
12438,29,management,married,25885,elementary,no,no,no,mobile,nov,wed,2,999,0,7904,0
12439,38,services,married,53035,high school,no,no,no,email,jun,fri,1,999,0,8061,0
12440,47,laborer,married,32319,elementary,no,no,yes,mobile,jul,mon,1,999,0,5352,1
12441,82,housekeeping,divorced,26008,elementary,no,no,no,mobile,jul,wed,1,999,0,9296,1
12442,36,management,married,101225,university,no,no,yes,email,jun,fri,5,999,0,9387,1
12443,43,management,married,143211,university,unknown,yes,yes,mobile,apr,fri,1,999,0,5415,1
12444,54,technician,married,61261,trade school,unknown,yes,no,mobile,apr,mon,1,999,0,9024,0
12445,34,administrative,divorced,121452,university,no,yes,no,mobile,apr,fri,1,999,0,8231,0
12446,59,technician,married,29478,elementary,no,no,no,email,may,fri,9,999,0,5690,0
12447,81,retired,married,33304,elementary,no,no,no,mobile,aug,thu,2,4,1,5313,1
12448,31,technician,single,60703,trade school,no,yes,no,mobile,aug,fri,2,999,0,7871,0
12449,54,administrative,divorced,64776,university,no,yes,no,mobile,aug,mon,2,999,0,7381,0
12450,40,entrepreneur,married,26669,elementary,unknown,yes,yes,email,may,tue,3,999,0,5665,1
12451,32,laborer,married,25432,elementary,no,no,no,email,may,wed,1,999,0,6403,0
12452,38,administrative,divorced,77953,university,no,no,no,email,jun,fri,3,999,0,7949,0
12453,37,management,married,129759,university,no,no,no,mobile,nov,tue,5,999,0,8304,0
12454,37,technician,single,50237,high school,unknown,yes,no,email,may,thu,2,999,0,5294,0
12455,48,laborer,married,33369,elementary,unknown,yes,yes,mobile,jul,fri,2,999,0,6538,1
12456,42,management,divorced,25082,unknown,no,no,no,mobile,aug,wed,2,15,2,7684,1
12457,33,self-employed,single,28692,elementary,no,no,no,mobile,nov,wed,1,999,1,9347,0
12458,31,services,married,49528,high school,no,no,yes,mobile,jul,fri,2,999,0,8614,1
12459,32,technician,single,144264,university,no,no,yes,mobile,may,fri,2,999,1,7717,1
12460,44,laborer,married,28472,elementary,unknown,no,no,mobile,apr,thu,1,999,0,5836,0
12461,36,laborer,single,27176,elementary,no,yes,no,mobile,nov,thu,1,999,0,5886,0
12462,42,technician,single,87166,university,no,yes,no,mobile,aug,thu,1,999,0,8889,0
12463,57,laborer,married,33895,elementary,no,yes,no,mobile,jul,wed,1,999,0,8369,0
12464,31,technician,single,59925,trade school,no,no,no,mobile,aug,mon,2,999,0,9215,0
12465,32,technician,married,98604,university,no,yes,yes,mobile,aug,wed,3,999,0,5910,1
12466,58,retired,single,47909,trade school,no,yes,no,email,jun,thu,3,999,0,7686,0
12467,59,laborer,married,27381,elementary,unknown,yes,no,mobile,apr,thu,6,999,0,5024,0
12468,38,laborer,married,24835,elementary,no,no,no,email,may,fri,1,999,0,5640,0
12469,47,laborer,married,26620,elementary,no,no,yes,mobile,apr,fri,2,999,1,7004,1
12470,25,administrative,single,118047,university,no,no,yes,mobile,apr,fri,1,999,0,8034,1
12471,35,laborer,married,23461,elementary,no,yes,no,mobile,nov,mon,2,999,1,6770,0
12472,60,administrative,married,32770,elementary,no,no,no,mobile,aug,fri,11,999,0,8917,0
12473,40,administrative,married,60444,high school,no,yes,no,mobile,aug,tue,1,999,0,5984,0
12474,33,laborer,married,33673,elementary,no,no,no,mobile,apr,wed,2,999,1,6524,0
12475,24,student,single,36131,high school,no,yes,no,mobile,may,tue,2,6,2,9202,1
12476,52,administrative,married,76332,university,no,no,no,mobile,may,wed,3,999,1,5923,1
12477,37,entrepreneur,married,122576,university,no,yes,no,mobile,jul,wed,2,999,0,7924,0
12478,38,administrative,married,92796,university,no,no,no,mobile,oct,wed,2,999,1,6074,0
12479,23,laborer,single,54833,trade school,no,yes,yes,mobile,may,fri,5,999,0,6329,1
12480,60,management,married,116529,university,no,yes,yes,mobile,jul,thu,1,4,2,6008,1
12481,28,laborer,single,24798,elementary,no,no,no,email,may,mon,1,999,0,8272,0
12482,32,services,married,48386,high school,unknown,no,yes,email,may,tue,2,999,0,7663,1
12483,28,laborer,single,56573,trade school,no,no,no,mobile,jul,wed,4,999,0,7120,1
12484,32,administrative,single,22110,elementary,no,no,no,mobile,jul,thu,1,999,0,8640,0
12485,43,technician,married,23843,elementary,unknown,yes,no,email,may,tue,3,999,0,8498,0
12486,33,technician,married,34146,elementary,no,no,no,email,may,mon,2,999,0,6881,0
12487,32,administrative,single,122459,university,no,no,no,mobile,aug,tue,3,999,0,5494,0
12488,43,administrative,married,71918,university,no,no,yes,mobile,aug,wed,1,999,0,6489,1
12489,31,administrative,single,97692,university,no,no,yes,mobile,aug,tue,1,999,0,8326,1
12490,28,student,single,52320,high school,no,yes,no,mobile,jun,fri,3,999,0,7280,1
12491,23,student,single,54767,high school,no,no,no,email,mar,fri,1,3,1,6862,1
12492,57,technician,divorced,26401,unknown,no,yes,yes,email,jun,tue,2,999,0,5561,1
12493,36,administrative,married,48065,high school,no,no,no,mobile,jul,wed,8,999,0,8562,0
12494,57,technician,married,58762,trade school,no,yes,no,mobile,nov,thu,4,999,0,9273,0
12495,42,entrepreneur,married,56431,high school,no,yes,no,mobile,jul,mon,1,999,0,5997,0
12496,34,self-employed,single,159366,university,no,no,no,mobile,jul,thu,3,999,0,7567,1
12497,52,laborer,married,27700,elementary,unknown,unknown,unknown,email,jun,mon,2,999,0,7775,0
12498,23,administrative,single,61952,high school,no,no,no,mobile,may,mon,5,999,0,8148,0
12499,39,administrative,married,95646,university,no,yes,no,mobile,nov,mon,2,999,0,8184,0
12500,39,administrative,single,65746,university,unknown,no,yes,mobile,aug,mon,1,999,0,8207,1
12501,38,housekeeping,married,51484,high school,no,yes,no,mobile,jul,thu,2,999,0,9205,0
12502,28,administrative,married,54363,high school,no,unknown,unknown,mobile,jul,tue,3,999,0,8852,0
12503,61,administrative,married,159532,university,no,yes,no,mobile,jun,wed,1,999,0,8527,0
12504,37,administrative,single,112739,university,no,no,no,mobile,sep,thu,1,3,4,5427,1
12505,42,administrative,married,154604,university,no,no,no,mobile,jul,wed,3,999,0,7503,0
12506,45,management,divorced,46719,high school,no,no,yes,mobile,aug,mon,1,999,0,6266,1
12507,31,laborer,married,26778,elementary,no,yes,no,email,may,mon,2,999,0,6611,0
12508,45,administrative,married,34280,elementary,unknown,yes,no,email,may,thu,2,999,0,6931,0
12509,24,laborer,married,30039,elementary,unknown,yes,no,email,may,thu,1,999,0,6510,0
12510,25,administrative,married,85097,university,no,yes,no,email,jun,tue,1,999,0,7940,0
12511,32,administrative,single,67959,university,no,yes,yes,mobile,aug,tue,1,999,0,5272,1
12512,45,technician,divorced,55558,trade school,no,no,no,mobile,nov,thu,2,999,0,8832,0
12513,28,administrative,single,156391,university,no,yes,no,mobile,jun,fri,1,999,0,9337,1
12514,33,administrative,single,105559,university,no,no,no,mobile,aug,fri,14,999,0,8220,0
12515,35,laborer,married,52048,trade school,no,yes,yes,email,apr,fri,2,999,0,8312,1
12516,39,services,married,49678,trade school,no,yes,yes,mobile,nov,mon,2,999,1,5191,1
12517,35,entrepreneur,married,25354,elementary,no,yes,no,email,aug,wed,1,999,0,8538,0
12518,36,laborer,married,30489,elementary,unknown,yes,no,email,may,mon,4,999,0,5792,0
12519,56,retired,married,31731,elementary,no,yes,no,mobile,aug,mon,2,999,0,5049,0
12520,31,technician,married,41660,high school,no,no,yes,mobile,nov,tue,1,999,0,5867,1
12521,44,laborer,single,54735,trade school,no,no,no,mobile,mar,mon,1,999,0,7927,1
12522,40,self-employed,married,27309,unknown,unknown,yes,no,email,jul,mon,2,999,0,6818,0
12523,76,retired,married,26640,elementary,no,yes,no,mobile,may,fri,2,6,2,6702,1
12524,37,management,single,93317,university,no,no,no,mobile,apr,mon,1,999,1,6036,0
12525,33,services,single,60598,high school,no,no,yes,mobile,may,mon,2,999,0,8013,1
12526,47,management,married,72350,university,no,no,no,email,nov,tue,3,999,0,5507,0
12527,30,administrative,married,36358,high school,no,yes,no,mobile,nov,wed,2,999,0,9220,0
12528,31,technician,married,50432,trade school,no,no,no,email,may,tue,1,999,0,6949,0
12529,47,laborer,married,25437,elementary,no,yes,no,email,may,mon,2,999,0,8218,0
12530,45,management,married,134484,university,unknown,no,no,mobile,jul,wed,2,999,0,6007,0
12531,58,self-employed,married,130686,university,no,no,no,mobile,nov,mon,2,999,1,9075,0
12532,42,technician,single,36362,high school,unknown,no,no,mobile,aug,mon,3,999,0,5644,0
12533,26,laborer,single,54554,high school,unknown,no,no,mobile,may,mon,2,999,0,8084,0
12534,50,administrative,single,24570,elementary,unknown,no,yes,email,may,mon,1,999,0,8912,1
12535,33,laborer,married,30730,elementary,unknown,no,no,email,jun,mon,1,999,0,7115,0
12536,50,management,married,80804,university,unknown,unknown,unknown,mobile,jul,thu,2,999,0,7657,0
12537,26,administrative,single,46503,high school,no,no,no,mobile,aug,wed,4,999,0,6403,0
12538,55,laborer,married,27459,elementary,no,no,no,mobile,aug,thu,13,999,0,6416,0
12539,30,administrative,single,76567,university,no,no,no,mobile,aug,tue,2,999,0,7500,0
12540,25,administrative,single,58974,high school,no,yes,no,mobile,jul,tue,5,999,0,6562,0
12541,45,laborer,married,23563,elementary,unknown,yes,no,email,jun,wed,2,999,0,7194,0
12542,34,technician,married,125733,university,no,no,no,mobile,jul,thu,3,999,0,7032,0
12543,38,laborer,single,33295,elementary,unknown,yes,no,mobile,jul,mon,3,999,0,5960,0
12544,56,laborer,married,28635,elementary,unknown,no,no,email,may,mon,2,999,0,5680,0
12545,41,services,single,43696,high school,no,no,no,mobile,may,fri,2,999,0,5765,0
12546,30,administrative,single,131501,university,no,yes,yes,mobile,jul,tue,1,999,0,7767,1
12547,38,technician,married,107009,university,no,unknown,unknown,mobile,may,thu,1,999,1,7289,0
12548,30,technician,single,125333,university,no,yes,no,email,may,wed,3,999,1,6848,0
12549,30,laborer,single,40933,high school,no,yes,no,email,may,thu,1,999,0,8797,0
12550,58,technician,divorced,83489,university,no,no,no,mobile,may,thu,1,999,1,7936,0
12551,57,services,divorced,57415,high school,unknown,no,yes,email,may,thu,2,999,0,9150,1
12552,19,student,single,64664,high school,unknown,yes,no,mobile,may,tue,4,999,0,7711,0
12553,32,services,single,52143,high school,no,no,no,email,jun,fri,1,999,0,7017,0
12554,54,management,divorced,144174,university,no,yes,no,email,may,thu,1,999,0,6351,0
12555,46,laborer,married,24575,elementary,unknown,yes,no,mobile,apr,mon,2,999,0,6558,0
12556,44,laborer,divorced,32089,elementary,unknown,yes,no,email,may,fri,4,999,0,7542,0
12557,39,laborer,married,22287,elementary,unknown,yes,no,email,jun,thu,1,999,0,5917,0
12558,29,laborer,single,31619,elementary,no,no,no,mobile,jul,thu,1,999,0,5830,0
12559,43,technician,single,45205,trade school,no,no,no,email,may,tue,1,999,0,9323,0
12560,54,management,married,105227,university,unknown,no,yes,mobile,apr,mon,3,999,0,5883,1
12561,30,administrative,married,55137,high school,unknown,no,no,mobile,jul,fri,7,999,0,6889,0
12562,36,administrative,married,64639,high school,unknown,yes,yes,mobile,aug,thu,5,999,0,5077,1
12563,30,administrative,married,138328,university,no,yes,yes,mobile,apr,thu,2,999,0,7591,1
12564,47,laborer,married,61059,trade school,no,yes,yes,mobile,jul,mon,4,999,0,5192,1
12565,48,housekeeping,married,33952,elementary,no,no,no,mobile,aug,mon,1,999,0,6220,0
12566,45,administrative,married,72698,university,no,no,no,mobile,jul,thu,1,999,0,6749,0
12567,38,laborer,married,31451,elementary,unknown,no,no,email,may,thu,2,999,0,8149,0
12568,28,laborer,married,33037,elementary,no,no,no,email,jun,wed,5,999,0,5631,1
12569,22,laborer,single,23638,unknown,unknown,no,no,mobile,jul,mon,3,999,0,6558,0
12570,41,self-employed,married,30831,elementary,no,yes,no,email,jun,wed,7,999,0,8697,0
12571,31,services,single,113489,university,no,no,no,mobile,may,mon,2,999,0,7653,1
12572,39,technician,married,53460,trade school,no,no,no,email,may,tue,2,999,0,7272,0
12573,37,administrative,married,53704,high school,no,no,no,mobile,apr,mon,3,999,0,7219,0
12574,57,retired,married,27331,elementary,unknown,no,no,email,jun,wed,1,999,0,7082,0
12575,36,administrative,divorced,63136,high school,no,yes,no,mobile,may,tue,1,999,1,6583,0
12576,28,administrative,single,98002,university,no,no,no,email,jun,fri,1,999,0,5772,0
12577,48,administrative,married,54066,high school,no,yes,no,mobile,aug,wed,2,999,0,8533,0
12578,34,administrative,married,98782,university,no,yes,no,mobile,aug,fri,2,999,0,6243,0
12579,29,management,single,92517,university,no,yes,no,mobile,may,tue,1,999,0,7579,0
12580,34,administrative,single,148781,university,no,yes,no,mobile,aug,thu,3,999,0,8474,0
12581,49,technician,married,40319,high school,no,yes,no,email,jun,tue,1,999,0,8546,0
12582,40,laborer,married,29380,elementary,unknown,no,no,email,jun,fri,2,999,0,7557,0
12583,39,laborer,married,29904,elementary,no,no,no,mobile,may,wed,1,999,1,8877,0
12584,33,services,married,56266,trade school,no,no,no,email,sep,mon,1,999,1,5357,0
12585,28,administrative,single,51257,high school,no,yes,no,mobile,jun,tue,1,999,0,8482,0
12586,54,management,married,84816,university,no,no,no,mobile,may,fri,1,999,1,7701,0
12587,29,administrative,single,59408,high school,no,yes,yes,mobile,jun,tue,2,999,0,6584,1
12588,36,administrative,single,27933,unknown,no,no,no,mobile,jul,tue,1,999,0,7710,0
12589,35,self-employed,divorced,25910,elementary,no,no,yes,email,may,mon,3,999,0,5586,1
12590,46,laborer,married,25641,elementary,no,yes,yes,mobile,aug,tue,2,999,0,7791,1
12591,36,administrative,divorced,76735,university,unknown,yes,no,mobile,aug,mon,1,999,0,5476,0
12592,31,technician,single,74588,university,no,no,no,mobile,aug,wed,3,999,0,5236,0
12593,46,technician,married,108855,university,no,no,no,email,jul,wed,1,999,0,8779,0
12594,43,laborer,married,32123,elementary,no,yes,no,mobile,may,thu,5,999,0,5591,0
12595,35,unemployed,married,58105,high school,no,yes,no,email,may,fri,1,999,2,6353,0
